3394	4692320.551	7511449.402	0.000		0.000	0.000	01:00:00	1970-01-01
3395	4692321.410	7511461.720	0.000		0.000	0.000	01:00:00	1970-01-01
3396	4692323.124	7511449.774	0.000		0.000	0.000	01:00:00	1970-01-01
3397	4692323.970	7511443.840	0.000		0.000	0.000	01:00:00	1970-01-01
3398	4692326.752	7511406.449	0.000		0.000	0.000	01:00:00	1970-01-01
3399	4692328.402	7511413.215	0.000		0.000	0.000	01:00:00	1970-01-01
3400	4692337.483	7511361.309	0.000		0.000	0.000	01:00:00	1970-01-01
3401	4692343.498	7511385.763	0.000		0.000	0.000	01:00:00	1970-01-01
3402	4692345.687	7511408.891	0.000		0.000	0.000	01:00:00	1970-01-01
3403	4692346.315	7511415.525	0.000		0.000	0.000	01:00:00	1970-01-01
3404	4692346.620	7511413.270	0.000		0.000	0.000	01:00:00	1970-01-01
3405	4692346.913	7511362.310	0.000		0.000	0.000	01:00:00	1970-01-01
3406	4692346.921	7511409.050	0.000		0.000	0.000	01:00:00	1970-01-01
3407	4692347.101	7511409.070	0.000		0.000	0.000	01:00:00	1970-01-01
3408	4692347.161	7511409.080	0.000		0.000	0.000	01:00:00	1970-01-01
3409	4692348.444	7511386.288	0.000		0.000	0.000	01:00:00	1970-01-01
3410	4692361.200	7511466.850	0.000		0.000	0.000	01:00:00	1970-01-01
3411	4692361.422	7511465.095	0.000		0.000	0.000	01:00:00	1970-01-01
3412	4692362.448	7511456.970	0.000		0.000	0.000	01:00:00	1970-01-01
3413	4692363.770	7511448.830	0.000		0.000	0.000	01:00:00	1970-01-01
3414	4692364.599	7511443.740	0.000		0.000	0.000	01:00:00	1970-01-01
3415	4692365.004	7511424.057	0.000		0.000	0.000	01:00:00	1970-01-01
3416	4692365.180	7511415.470	0.000		0.000	0.000	01:00:00	1970-01-01
3417	4692365.250	7511411.580	0.000		0.000	0.000	01:00:00	1970-01-01
3418	4692365.425	7511410.530	0.000		0.000	0.000	01:00:00	1970-01-01
3419	4692367.391	7511398.760	0.000		0.000	0.000	01:00:00	1970-01-01
3420	4692372.242	7511365.000	0.000		0.000	0.000	01:00:00	1970-01-01
3421	4692372.382	7511367.250	0.000		0.000	0.000	01:00:00	1970-01-01
3356_stk	4692176.880	7511424.077	619.467	|3356	0.042	0.045	10:16:29	2003-08-15
3364_stk	4692201.976	7511428.647	619.433	|3364	0.018	0.019	10:18:31	2003-08-15
3367_stk	4692215.890	7511431.175	619.478	|3367	0.034	0.044	10:19:07	2003-08-15
3368_stk	4692219.113	7511431.276	619.477	|3368	0.036	0.048	10:19:26	2003-08-15
3370_stk	4692226.716	7511433.434	619.473	|3370	0.029	0.037	10:20:02	2003-08-15
3375_stk	4692250.219	7511437.473	619.520	|3375	0.031	0.038	10:21:21	2003-08-15
3377_stk	4692258.653	7511438.487	619.468	|3377	0.030	0.036	10:22:43	2003-08-15
3378_stk	4692265.238	7511438.783	620.129	|3378	0.041	0.053	10:23:23	2003-08-15
3380_stk	4692267.081	7511438.846	620.427	|3380	0.059	0.067	10:24:04	2003-08-15
3387_stk	4692290.021	7511443.980	620.403	|3387	0.047	0.054	10:26:30	2003-08-15
3388_stk	4692292.302	7511444.389	620.655	|3388	0.046	0.055	10:26:50	2003-08-15
3394_stk	4692320.540	7511449.385	619.554	|3394	0.030	0.033	10:29:23	2003-08-15
3393_stk	4692314.108	7511449.726	621.778	|3393	0.029	0.033	10:30:13	2003-08-15
3426_stk	4692314.787	7511489.443	619.184	|3426	0.019	0.022	10:32:24	2003-08-15
3422_stk	4692313.132	7511498.803	619.129	|3422	0.019	0.024	10:33:33	2003-08-15
3425_stk	4692314.339	7511510.718	619.055	|3425	0.025	0.030	10:34:08	2003-08-15
3423_stk	4692312.721	7511521.318	618.873	|3423	0.034	0.042	10:34:59	2003-08-15
3424_stk	4692310.240	7511521.067	618.890	|3424	0.030	0.033	10:35:30	2003-08-15
100	4692311.375	7511521.522	618.880	ASFALLT	0.048	0.063	10:36:18	2003-08-15
101	4692307.364	7511514.231	618.917	ASFALLT	0.032	0.038	10:36:39	2003-08-15
102	4692310.572	7511513.126	618.995	PUSET F	0.045	0.053	10:36:49	2003-08-15
103	4692312.507	7511513.452	619.001	ASFALLT	0.042	0.047	10:37:00	2003-08-15
104	4692316.664	7511489.297	619.292	SHTYLL NDRIQIMI	0.027	0.033	10:41:40	2003-08-15
105	4692316.669	7511489.294	619.286	SHTYLL NDRIQIMI	0.027	0.034	10:41:41	2003-08-15
106	4692315.712	7511479.849	619.273	PUSET F	0.025	0.034	10:41:52	2003-08-15
3395_stk	4692321.394	7511461.707	619.370	|3395	0.016	0.020	10:42:38	2003-08-15
3410_stk	4692361.203	7511466.868	620.943	|3410	0.057	0.068	10:45:47	2003-08-15
3411_stk	4692361.449	7511465.134	618.355	|3411	0.065	0.081	10:48:40	2003-08-15
3412_stk	4692362.471	7511456.955	619.418	|3412	0.044	0.056	10:49:50	2003-08-15
3413_stk	4692363.765	7511448.848	619.452	|3413	0.040	0.044	10:50:26	2003-08-15
3376_stk	4692252.659	7511357.245	619.937	|3376	0.016	0.026	11:10:35	2003-08-15
3385_stk	4692286.725	7511359.031	619.955	|3385	0.023	0.039	11:26:58	2003-08-15
3386_stk	4692287.320	7511359.057	619.906	|3386	0.023	0.043	11:27:09	2003-08-15
3389_stk	4692292.502	7511359.275	619.971	|3389	0.053	0.103	11:27:40	2003-08-15
107	4692327.584	7511381.315	619.967		0.014	0.030	11:35:17	2003-08-15
3376_stk1	4692252.714	7511357.250	620.010	|3376	0.018	0.032	11:37:50	2003-08-15
3373_stk	4692244.718	7511356.886	619.968	|3373	0.016	0.028	11:38:45	2003-08-15
3372_stk	4692233.257	7511355.995	620.070	|3372	0.040	0.067	11:39:10	2003-08-15
3363_stk	4692194.667	7511353.287	620.092	|3363	0.028	0.058	11:40:05	2003-08-15
3362_stk	4692194.080	7511355.662	620.235	|3362	0.035	0.074	11:40:38	2003-08-15
3361_stk	4692189.204	7511374.314	621.745	|3361	0.014	0.027	11:42:20	2003-08-15
3360_stk	4692184.516	7511391.608	619.891	|3360	0.020	0.037	11:43:11	2003-08-15
3357_stk	4692184.311	7511392.391	619.842	|3357	0.027	0.049	11:43:38	2003-08-15
3358_stk	4692184.392	7511391.766	619.826	|3358	0.022	0.040	11:43:57	2003-08-15
3359_stk	4692184.469	7511391.803	619.842	|3359	0.020	0.037	11:44:11	2003-08-15
108	4692176.268	7511414.766	619.774	ASFALLT	0.046	0.096	11:44:56	2003-08-15
109	4692170.130	7511412.953	619.827	ASFALLT	0.049	0.050	11:45:03	2003-08-15
110	4692174.700	7511420.829	619.726	ASFALLT	0.032	0.043	11:45:12	2003-08-15
111	4692174.761	7511421.531	619.630	ASFALLT	0.031	0.042	11:45:18	2003-08-15
112	4692174.813	7511421.996	619.607	ASFALLT	0.026	0.049	11:45:21	2003-08-15
113	4692175.070	7511422.248	619.631	ASFALLT	0.027	0.050	11:45:23	2003-08-15
114	4692175.390	7511422.506	619.618	ASFALLT	0.028	0.051	11:45:25	2003-08-15
115	4692175.949	7511422.821	619.549	ASFALLT	0.027	0.050	11:45:28	2003-08-15
116	4692176.005	7511422.778	619.766	TROTUAR	0.016	0.029	11:45:42	2003-08-15
117	4692175.407	7511422.515	619.730	TROTUAR	0.017	0.031	11:45:46	2003-08-15
118	4692174.950	7511422.019	619.707	TROTUAR	0.016	0.029	11:45:48	2003-08-15
119	4692174.833	7511421.470	619.734	TROTUAR	0.018	0.032	11:45:51	2003-08-15
120	4692174.809	7511420.908	619.748	TROTUAR	0.016	0.030	11:45:53	2003-08-15
121	4692175.055	7511419.849	619.715	TROTUAR	0.027	0.050	11:46:17	2003-08-15
3582	4692186.520	7503145.624	0.000		0.000	0.000	01:00:00	1970-01-01
3583	4692206.207	7503149.682	0.000		0.000	0.000	01:00:00	1970-01-01
3584	4692212.230	7503170.064	0.000		0.000	0.000	01:00:00	1970-01-01
3585	4692211.639	7503174.571	0.000		0.000	0.000	01:00:00	1970-01-01
3586	4692181.945	7503160.758	0.000		0.000	0.000	01:00:00	1970-01-01
3587	4692184.666	7503156.013	0.000		0.000	0.000	01:00:00	1970-01-01
3585_stk	4692211.641	7503174.524	885.824	|3585	0.012	0.021	09:26:08	2003-08-16
3582_stk	4692186.509	7503145.624	876.598	|3582	0.012	0.021	09:28:43	2003-08-16
3586_stk	4692181.987	7503160.770	874.630	|3586	0.012	0.018	09:30:43	2003-08-16
122	4692185.260	7511389.104	619.841	ASFALLT	0.026	0.036	10:03:02	2003-08-16
123	4692185.055	7511389.037	619.836	ASFALLT	0.024	0.035	10:03:05	2003-08-16
124	4692184.625	7511388.737	619.811	ASFALLT	0.023	0.031	10:03:07	2003-08-16
125	4692184.229	7511388.358	619.891	ASFALLT	0.021	0.028	10:03:10	2003-08-16
126	4692184.020	7511387.967	619.945	ASFALLT	0.020	0.026	10:03:14	2003-08-16
127	4692183.744	7511387.468	619.956	ASFALLT	0.021	0.030	10:03:17	2003-08-16
128	4692183.508	7511386.851	619.964	ASFALLT	0.021	0.028	10:03:20	2003-08-16
129	4692183.565	7511386.313	619.976	ASFALLT	0.023	0.031	10:03:23	2003-08-16
130	4692183.757	7511385.569	619.956	ASFALLT	0.024	0.032	10:03:25	2003-08-16
131	4692183.805	7511385.450	619.983	TROTUAR	0.025	0.034	10:03:33	2003-08-16
132	4692183.601	7511386.435	619.989	TROTUAR	0.024	0.033	10:03:37	2003-08-16
133	4692183.617	7511387.157	619.982	TROTUAR	0.026	0.035	10:03:41	2003-08-16
134	4692183.812	7511387.536	619.973	TROTUAR	0.026	0.035	10:03:45	2003-08-16
135	4692184.349	7511388.319	619.956	TROTUAR	0.026	0.035	10:03:50	2003-08-16
136	4692185.081	7511388.957	619.965	TROTUAR	0.024	0.031	10:03:54	2003-08-16
137	4692186.098	7511389.252	619.976	TROTUAR	0.020	0.028	10:03:59	2003-08-16
138	4692184.629	7511388.921	619.842	UJMBLEDHES	0.026	0.035	10:04:14	2003-08-16
139	4692184.909	7511387.859	619.942	PUSET F	0.025	0.033	10:04:28	2003-08-16
140	4692184.834	7511389.044	619.826	ASFALLT	0.028	0.037	10:04:42	2003-08-16
141	4692185.298	7511395.163	619.987	ASFALLT	0.046	0.063	10:04:54	2003-08-16
142	4692184.671	7511395.360	619.810	ASFALLT	0.078	0.077	10:04:58	2003-08-16
143	4692183.618	7511395.371	619.839	ASFALLT	0.057	0.063	10:05:01	2003-08-16
144	4692182.623	7511395.627	619.894	ASFALLT	0.052	0.058	10:05:04	2003-08-16
145	4692181.586	7511395.907	619.902	ASFALLT	0.023	0.032	10:05:08	2003-08-16
146	4692181.272	7511396.191	619.919	ASFALLT	0.029	0.040	10:05:12	2003-08-16
147	4692180.907	7511396.715	619.923	ASFALLT	0.029	0.040	10:05:15	2003-08-16
148	4692180.800	7511397.256	619.878	ASFALLT	0.028	0.039	10:05:18	2003-08-16
149	4692180.774	7511397.258	619.925	TROTUAR	0.026	0.036	10:05:23	2003-08-16
150	4692180.946	7511396.815	619.960	TROTUAR	0.026	0.039	10:05:26	2003-08-16
151	4692181.112	7511396.452	619.947	TROTUAR	0.025	0.034	10:05:29	2003-08-16
152	4692181.361	7511396.173	619.953	TROTUAR	0.025	0.035	10:05:31	2003-08-16
153	4692182.002	7511395.843	619.954	TROTUAR	0.027	0.037	10:05:35	2003-08-16
154	4692182.520	7511395.690	619.984	TROTUAR	0.024	0.033	10:05:38	2003-08-16
155	4692183.602	7511395.467	619.992	TROTUAR	0.022	0.030	10:05:42	2003-08-16
156	4692184.527	7511395.370	619.980	TROTUAR	0.024	0.032	10:05:45	2003-08-16
157	4692185.314	7511395.320	619.995	TROTUAR	0.029	0.039	10:05:48	2003-08-16
158	4692182.832	7511395.842	619.910	TROTUAR	0.035	0.039	10:05:55	2003-08-16
159	4692185.561	7511393.738	619.809	PUSET F	0.029	0.041	10:06:03	2003-08-16
160	4692178.722	7511393.336	619.914	PUSET F	0.038	0.049	10:06:13	2003-08-16
161	4692174.918	7511393.539	619.947	ASFALLT	0.034	0.045	10:06:26	2003-08-16
162	4692174.735	7511394.063	619.957	ASFALLT	0.034	0.045	10:06:29	2003-08-16
163	4692174.425	7511394.348	619.923	ASFALLT	0.035	0.047	10:06:32	2003-08-16
164	4692173.933	7511394.544	619.869	ASFALLT	0.040	0.048	10:06:35	2003-08-16
165	4692173.861	7511394.473	620.001	TROTUAR	0.042	0.049	10:06:41	2003-08-16
166	4692174.165	7511394.357	619.982	TROTUAR	0.040	0.048	10:06:44	2003-08-16
167	4692174.634	7511394.048	619.982	TROTUAR	0.041	0.050	10:06:46	2003-08-16
168	4692174.810	7511393.605	619.967	TROTUAR	0.040	0.049	10:06:49	2003-08-16
169	4692173.051	7511394.101	619.982	TROTUAR	0.035	0.051	10:06:55	2003-08-16
170	4692174.393	7511390.307	620.014	PUSET F	0.035	0.047	10:07:04	2003-08-16
171	4692171.922	7511398.550	619.787	ASFALLT	0.043	0.051	10:07:16	2003-08-16
172	4692172.205	7511398.710	619.827	ASFALLT	0.042	0.050	10:07:18	2003-08-16
173	4692172.560	7511399.008	619.847	ASFALLT	0.040	0.047	10:07:21	2003-08-16
174	4692172.882	7511399.307	619.905	ASFALLT	0.038	0.045	10:07:23	2003-08-16
175	4692173.125	7511399.753	619.942	ASFALLT	0.040	0.047	10:07:26	2003-08-16
176	4692173.198	7511400.117	619.930	ASFALLT	0.042	0.049	10:07:28	2003-08-16
177	4692173.202	7511400.527	619.907	ASFALLT	0.041	0.049	10:07:31	2003-08-16
178	4692173.110	7511400.896	619.883	ASFALLT	0.042	0.050	10:07:34	2003-08-16
179	4692173.059	7511400.851	619.909	TROTUAR	0.044	0.053	10:07:40	2003-08-16
180	4692173.085	7511400.422	619.944	TROTUAR	0.043	0.050	10:07:44	2003-08-16
181	4692173.135	7511400.129	619.952	TROTUAR	0.040	0.047	10:07:47	2003-08-16
182	4692173.040	7511399.739	619.964	TROTUAR	0.037	0.044	10:07:51	2003-08-16
183	4692172.867	7511399.387	619.978	TROTUAR	0.037	0.043	10:07:54	2003-08-16
184	4692171.956	7511398.757	619.960	TROTUAR	0.037	0.046	10:07:57	2003-08-16
185	4692171.915	7511398.891	619.975	TROTUAR	0.037	0.044	10:08:00	2003-08-16
186	4692168.462	7511414.853	619.808	SHTYLL ELEKTRIKE	0.102	0.110	10:08:32	2003-08-16
187	4692168.539	7511420.679	619.729	PUSET F	0.058	0.058	10:08:42	2003-08-16
188	4692170.289	7511425.598	619.618	PUSET F	0.078	0.074	10:08:48	2003-08-16
189	4692165.660	7511430.122	619.740	ASFALLT	0.059	0.056	10:08:56	2003-08-16
190	4692165.532	7511430.104	619.691	TROTUAR	0.048	0.049	10:09:02	2003-08-16
191	4692163.919	7511430.144	619.691	TROTUAR	0.057	0.060	10:09:06	2003-08-16
192	4692172.790	7511435.115	619.726	TROTUAR	0.078	0.071	10:09:26	2003-08-16
193	4692171.146	7511434.867	619.590	TROTUAR	0.027	0.030	10:09:37	2003-08-16
194	4692170.926	7511434.832	619.562	ASFALLT	0.034	0.035	10:09:45	2003-08-16
195	4692172.604	7511428.578	619.645	ASFALLT	0.057	0.038	10:09:53	2003-08-16
196	4692172.868	7511428.331	619.650	ASFALLT	0.064	0.046	10:09:55	2003-08-16
197	4692173.277	7511428.072	619.630	ASFALLT	0.066	0.047	10:09:57	2003-08-16
198	4692173.727	7511427.810	619.650	ASFALLT	0.070	0.057	10:10:26	2003-08-16
199	4692174.295	7511427.753	619.559	ASFALLT	0.067	0.055	10:10:30	2003-08-16
200	4692174.571	7511427.724	619.569	ASFALLT	0.061	0.049	10:10:32	2003-08-16
201	4692174.507	7511427.866	619.774	TROTUAR	0.053	0.064	10:10:38	2003-08-16
202	4692174.519	7511428.070	619.772	TROTUAR	0.059	0.070	10:10:41	2003-08-16
203	4692172.679	7511429.006	619.658	TROTUAR	0.065	0.054	10:11:09	2003-08-16
204	4692172.799	7511428.570	619.640	TROTUAR	0.063	0.053	10:11:12	2003-08-16
205	4692173.273	7511428.128	619.618	TROTUAR	0.059	0.049	10:11:15	2003-08-16
206	4692173.876	7511427.903	619.657	TROTUAR	0.055	0.048	10:11:18	2003-08-16
207	4692174.551	7511421.971	619.603	UJMBLEDHES	0.041	0.042	10:12:09	2003-08-16
208	4692176.571	7511418.460	619.813	SHTYLL NDRIQIMI	0.089	0.094	10:13:25	2003-08-16
209	4692176.707	7511419.546	619.788	TROTUAR	0.070	0.070	10:13:41	2003-08-16
210	4692175.266	7511418.843	619.774	TROTUAR	0.079	0.082	10:13:47	2003-08-16
211	4692175.217	7511418.852	619.731	ASFALLT	0.076	0.079	10:13:54	2003-08-16
212	4692174.645	7511420.837	619.657	ASFALLT	0.065	0.065	10:14:00	2003-08-16
213	4692174.761	7511420.866	619.725	TROTUAR	0.054	0.056	10:14:05	2003-08-16
214	4692174.750	7511421.560	619.725	TROTUAR	0.059	0.060	10:14:09	2003-08-16
215	4692174.693	7511421.546	619.625	ASFALLT	0.068	0.071	10:14:12	2003-08-16
216	4692175.020	7511422.223	619.651	ASFALLT	0.056	0.059	10:14:16	2003-08-16
217	4692175.084	7511422.189	619.747	TROTUAR	0.060	0.062	10:14:20	2003-08-16
218	4692175.930	7511422.698	619.852	TROTUAR	0.070	0.073	10:14:26	2003-08-16
219	4692175.913	7511422.540	619.748	TROTUAR	0.027	0.034	10:15:44	2003-08-16
220	4692175.596	7511422.614	619.693	ASFALLT	0.052	0.056	10:16:14	2003-08-16
221	4692176.487	7511423.130	619.530	ASFALLT	0.062	0.078	10:16:18	2003-08-16
222	4692228.296	7511433.508	619.412	ASFALLT	0.031	0.041	10:17:07	2003-08-16
223	4692227.102	7511437.205	619.547	ASFALLT	0.032	0.043	10:17:12	2003-08-16
224	4692264.898	7511440.370	619.373	ASFALLT	0.031	0.040	10:17:40	2003-08-16
225	4692263.985	7511444.526	619.503	ASFALLT	0.024	0.031	10:17:46	2003-08-16
226	4692185.502	7511393.632	619.809	PUSET F	0.048	0.042	10:19:28	2003-08-16
227	4692206.248	7511397.329	619.854	ASFALLT	0.049	0.063	10:19:51	2003-08-16
228	4692207.422	7511392.435	619.797	ASFALLT	0.049	0.059	10:19:58	2003-08-16
229	4692211.922	7511393.175	619.750	UJMBLEDHES	0.041	0.048	10:20:06	2003-08-16
230	4692230.849	7511394.197	619.904	SHTYLL ELEKTRIKE	0.032	0.043	10:20:27	2003-08-16
231	4692228.263	7511394.733	619.738	UJMBLEDHES	0.022	0.027	10:20:44	2003-08-16
232	4692231.766	7511396.950	619.821	PUSET F	0.023	0.029	10:20:52	2003-08-16
233	4692244.791	7511396.393	619.823	PUSET F	0.029	0.037	10:21:09	2003-08-16
234	4692248.731	7511396.657	619.847	ASFALLT	0.029	0.038	10:21:16	2003-08-16
235	4692249.649	7511401.488	619.892	ASFALLT	0.032	0.041	10:21:22	2003-08-16
236	4692264.643	7511398.143	619.996	SHTYLL ELEKTRIKE	0.015	0.025	10:21:53	2003-08-16
237	4692273.148	7511399.581	619.923	ASFALLT	0.040	0.038	10:22:04	2003-08-16
238	4692273.175	7511404.403	619.961	ASFALLT	0.048	0.045	10:22:10	2003-08-16
239	4692280.162	7511402.620	619.919	PUSET F	0.033	0.041	10:22:56	2003-08-16
240	4692322.287	7511410.515	620.023	ASFALLT	0.039	0.056	10:23:49	2003-08-16
241	4692325.645	7511408.340	619.901	PUSET F	0.035	0.050	10:23:58	2003-08-16
242	4692324.589	7511405.782	619.922	ASFALLT	0.047	0.064	10:24:05	2003-08-16
243	4692327.923	7511411.869	619.891	ASFALLT	0.035	0.053	10:24:37	2003-08-16
244	4692317.186	7511449.924	619.487	SHTYLL ELEKTRIKE	0.025	0.031	10:25:16	2003-08-16
245	4692319.864	7511452.454	619.474	PUSET F	0.028	0.034	10:25:22	2003-08-16
246	4692314.746	7511464.754	619.376	ASFALLT	0.033	0.040	10:25:52	2003-08-16
247	4692319.480	7511465.943	619.415	ASFALLT	0.030	0.038	10:25:57	2003-08-16
3588	4692320.551	7511449.402	0.000		0.000	0.000	01:00:00	1970-01-01
3589	4692318.826	7511461.347	0.000		0.000	0.000	01:00:00	1970-01-01
3589_stk	4692318.820	7511461.370	619.451	|3589	0.033	0.046	10:28:03	2003-08-16
248	4692320.811	7511461.591	619.524	SHTYLL NDRIQIMI	0.027	0.042	10:29:18	2003-08-16
249	4692345.486	7511413.090	619.994	ASFALLT	0.027	0.041	10:30:07	2003-08-16
250	4692345.790	7511408.303	619.959	ASFALLT	0.027	0.043	10:30:13	2003-08-16
251	4692363.639	7511410.268	620.021	ASFALLT	0.052	0.076	10:30:39	2003-08-16
252	4692285.377	7511360.561	619.722	RRUGE	0.024	0.036	10:32:36	2003-08-16
253	4692285.671	7511356.368	620.015	RRUGE	0.022	0.035	10:32:41	2003-08-16
254	4692288.733	7511356.069	620.011	RRUGE	0.022	0.034	10:32:46	2003-08-16
255	4692290.609	7511360.197	619.833	RRUGE	0.026	0.040	10:32:51	2003-08-16
256	4692294.265	7511360.779	619.856	RRUGE	0.023	0.035	10:32:56	2003-08-16
257	4692261.500	7511358.222	619.932	RRUGE	0.026	0.034	10:33:44	2003-08-16
258	4692261.019	7511355.002	620.113	RRUGE	0.021	0.035	10:33:48	2003-08-16
259	4692229.903	7511352.861	620.136	RRUGE	0.030	0.038	10:34:12	2003-08-16
260	4692228.792	7511355.980	620.027	RRUGE	0.023	0.033	10:34:17	2003-08-16
261	4692195.041	7511349.109	620.125	RRUGE	0.016	0.022	10:35:02	2003-08-16
262	4692193.962	7511353.261	620.162	RRUGE	0.016	0.022	10:35:07	2003-08-16
263	4692193.594	7511353.869	620.188	TROTUAR	0.032	0.033	10:35:15	2003-08-16
264	4692193.081	7511353.742	620.186	TROTUAR	0.040	0.038	10:35:18	2003-08-16
265	4692192.591	7511353.811	620.176	TROTUAR	0.046	0.045	10:35:21	2003-08-16
266	4692192.146	7511354.046	620.168	TROTUAR	0.042	0.042	10:35:24	2003-08-16
267	4692191.893	7511354.399	620.148	TROTUAR	0.042	0.041	10:35:27	2003-08-16
268	4692191.664	7511354.910	620.202	TROTUAR	0.032	0.029	10:35:34	2003-08-16
269	4692191.566	7511354.707	620.162	UJMBLEDHES	0.031	0.029	10:35:40	2003-08-16
270	4692192.972	7511355.970	620.201	TROTUAR	0.034	0.031	10:35:48	2003-08-16
271	4692191.221	7511356.160	620.189	ASFALLT	0.040	0.038	10:35:58	2003-08-16
272	4692191.558	7511354.910	620.163	ASFALLT	0.040	0.036	10:36:02	2003-08-16
273	4692191.924	7511354.177	620.194	ASFALLT	0.038	0.036	10:36:05	2003-08-16
274	4692192.590	7511353.811	620.200	ASFALLT	0.039	0.036	10:36:08	2003-08-16
275	4692193.159	7511353.692	620.226	ASFALLT	0.028	0.029	10:36:11	2003-08-16
276	4692195.524	7511346.226	620.269	ASFALLT	0.055	0.054	10:36:19	2003-08-16
277	4692195.072	7511346.040	620.281	ASFALLT	0.054	0.054	10:36:21	2003-08-16
278	4692194.610	7511345.726	620.295	ASFALLT	0.028	0.046	10:36:24	2003-08-16
279	4692194.374	7511345.385	620.295	ASFALLT	0.029	0.043	10:36:27	2003-08-16
280	4692194.210	7511344.896	620.288	ASFALLT	0.027	0.041	10:36:30	2003-08-16
281	4692194.275	7511344.475	620.291	ASFALLT	0.024	0.037	10:36:33	2003-08-16
282	4692194.445	7511343.633	620.296	ASFALLT	0.023	0.034	10:36:37	2003-08-16
283	4692194.493	7511343.598	620.347	TROTUAR	0.022	0.032	10:36:42	2003-08-16
284	4692194.297	7511344.513	620.311	TROTUAR	0.022	0.034	10:36:46	2003-08-16
285	4692195.937	7511343.939	620.371	TROTUAR	0.022	0.032	10:36:49	2003-08-16
286	4692195.451	7511346.047	620.329	TROTUAR	0.024	0.035	10:36:53	2003-08-16
287	4692195.057	7511345.957	620.324	TROTUAR	0.022	0.032	10:36:55	2003-08-16
288	4692194.630	7511345.661	620.301	TROTUAR	0.021	0.032	10:36:58	2003-08-16
289	4692194.425	7511345.262	620.300	TROTUAR	0.021	0.030	10:37:01	2003-08-16
290	4692191.380	7511342.793	620.280	PUSET F	0.021	0.032	10:37:17	2003-08-16
291	4692188.605	7511339.939	620.396	ASFALLT	0.021	0.031	10:37:26	2003-08-16
