1	4692188.453	7511417.998	0	1
2	4692192.105	7511399.951	0	2
3	4692217.025	7511404.024	0	3
4	4692213.944	7511422.872	0	4
5	4692205.407	7511421.477	0	5
6	4692205.520	7511420.788	0	6
7	4692197.540	7511381.936	0	7
8	4692202.171	7511363.780	0	8
9	4692218.619	7511364.765	0	9
10	4692218.661	7511364.067	0	10
11	4692227.296	7511364.584	0	11
12	4692226.155	7511383.649	0	12
13	4692226.305	7511383.658	0	13
14	4692227.368	7511365.900	0	14
15	4692255.316	7511367.573	0	15
16	4692254.254	7511385.330	0	16
17	4692221.794	7511422.888	0	17
18	4692221.592	7511424.122	0	18
19	4692214.043	7511422.888	0	19
20	4692216.946	7511405.122	0	20
21	4692230.862	7511407.397	0	21
22	4692230.773	7511407.940	0	22
23	4692233.733	7511408.423	0	23
24	4692233.822	7511407.881	0	24
25	4692251.784	7511410.816	0	25
26	4692249.082	7511427.348	0	26
27	4692255.206	7511427.137	0	27
28	4692255.537	7511425.109	0	28
29	4692258.109	7511409.373	0	29
30	4692292.938	7511415.065	0	30
31	4692290.034	7511432.830	0	31
32	4692254.403	7511385.339	0	32
33	4692255.466	7511367.584	0	33
34	4692293.897	7511369.884	0	34
35	4692292.834	7511387.640	0	35
36	4692278.760	7511386.797	0	36
37	4692278.780	7511386.460	0	37
38	4692275.786	7511386.281	0	38
39	4692275.766	7511386.618	0	39
40	4692298.468	7511390.063	0	40
41	4692302.533	7511365.191	0	41
42	4692337.361	7511370.884	0	42
43	4692333.296	7511395.756	0	43
44	4692290.182	7511432.854	0	44
45	4692293.642	7511411.685	0	45
46	4692313.972	7511415.007	0	46
47	4692310.512	7511436.177	0	47
48	4692335.520	7511402.603	0	48
49	4692337.230	7511392.142	0	49
50	4692334.122	7511391.634	0	50
51	4692337.122	7511373.277	0	51
52	4692357.451	7511376.599	0	52
53	4692352.741	7511405.418	0	53
54	4692328.301	7511452.660	0	54
55	4692334.219	7511416.452	0	55
56	4692352.082	7511419.372	0	56
57	4692348.930	7511438.655	0	57
58	4692354.842	7511439.621	0	58
59	4692352.075	7511456.546	0	59
