247	7511465.943	4692319.48	619.415	ASFALLT
249	7511413.09	4692345.486	619.994	ASFALLT
250	7511408.303	4692345.79	619.959	ASFALLT
251	7511410.268	4692363.639	620.021	ASFALLT
271	7511356.16	4692191.221	620.189	ASFALLT
272	7511354.91	4692191.558	620.163	ASFALLT
273	7511354.177	4692191.924	620.194	ASFALLT
274	7511353.811	4692192.59	620.2	ASFALLT
275	7511353.692	4692193.159	620.226	ASFALLT
276	7511346.226	4692195.524	620.269	ASFALLT
277	7511346.04	4692195.072	620.281	ASFALLT
278	7511345.726	4692194.61	620.295	ASFALLT
279	7511345.385	4692194.374	620.295	ASFALLT
280	7511344.896	4692194.21	620.288	ASFALLT
281	7511344.475	4692194.275	620.291	ASFALLT
282	7511343.633	4692194.445	620.296	ASFALLT
291	7511339.939	4692188.605	620.396	ASFALLT
102	7511513.126	4692310.572	618.995	PUSET F
106	7511479.849	4692315.712	619.273	PUSET F
139	7511387.859	4692184.909	619.942	PUSET F
159	7511393.738	4692185.561	619.809	PUSET F
160	7511393.336	4692178.722	619.914	PUSET F
170	7511390.307	4692174.393	620.014	PUSET F
187	7511420.679	4692168.539	619.729	PUSET F
188	7511425.598	4692170.289	619.618	PUSET F
226	7511393.632	4692185.502	619.809	PUSET F
232	7511396.95	4692231.766	619.821	PUSET F
233	7511396.393	4692244.791	619.823	PUSET F
239	7511402.62	4692280.162	619.919	PUSET F
241	7511408.34	4692325.645	619.901	PUSET F
245	7511452.454	4692319.864	619.474	PUSET F
290	7511342.793	4692191.38	620.28	PUSET F
252	7511360.561	4692285.377	619.722	RRUGE
253	7511356.368	4692285.671	620.015	RRUGE
254	7511356.069	4692288.733	620.011	RRUGE
255	7511360.197	4692290.609	619.833	RRUGE
256	7511360.779	4692294.265	619.856	RRUGE
257	7511358.222	4692261.5	619.932	RRUGE
258	7511355.002	4692261.019	620.113	RRUGE
259	7511352.861	4692229.903	620.136	RRUGE
260	7511355.98	4692228.792	620.027	RRUGE
261	7511349.109	4692195.041	620.125	RRUGE
262	7511353.261	4692193.962	620.162	RRUGE
186	7511414.853	4692168.462	619.808	SHTYLL_ELEKTRIKE
230	7511394.197	4692230.849	619.904	SHTYLL_ELEKTRIKE
236	7511398.143	4692264.643	619.996	SHTYLL_ELEKTRIKE
244	7511449.924	4692317.186	619.487	SHTYLL_ELEKTRIKE
104	7511489.297	4692316.664	619.292	SHTYLL_NDRIQIMI
105	7511489.294	4692316.669	619.286	SHTYLL_NDRIQIMI
