3426	7511489.448	4692314.769	0
3425	7511510.702	4692314.370	0
3424	7511521.098	4692310.253	0
3423	7511521.342	4692312.841	0
3422	7511498.808	4692313.149	0
3356	7511424.053	4692176.878	0
3357	7511392.374	4692184.299	0
3358	7511391.754	4692184.439	0
3359	7511391.774	4692184.439	0
3360	7511391.594	4692184.479	0
3361	7511374.173	4692189.119	0
3362	7511355.624	4692194.060	0
3363	7511353.224	4692194.680	0
3364	7511428.644	4692201.967	0
3365	7511393.554	4692203.268	0
3366	7511429.025	4692215.836	0
3367	7511431.165	4692215.906	0
3368	7511431.285	4692219.136	0
3369	7511395.695	4692224.427	0
3370	7511433.445	4692226.686	0
3371	7511378.237	4692229.515	0
3372	7511356.019	4692233.288	0
3373	7511356.846	4692244.708	0
3374	7511379.225	4692248.730	0
3375	7511437.466	4692250.214	0
3376	7511357.263	4692252.689	0
3377	7511438.476	4692258.633	0
3378	7511438.721	4692265.222	0
3379	7511400.437	4692266.385	0
3380	7511438.791	4692267.093	0
3381	7511400.879	4692270.864	0
3382	7511380.387	4692271.337	0
3383	7511380.571	4692273.572	0
3384	7511381.406	4692283.740	0
3385	7511359.038	4692286.715	0
3386	7511359.071	4692287.341	0
3387	7511442.748	4692290.682	0
3388	7511443.028	4692292.382	0
3389	7511359.300	4692292.470	0
3390	7511382.515	4692297.228	0
3391	7511403.728	4692299.743	0
3392	7511359.646	4692300.230	0
3393	7511448.198	4692314.281	0
3394	7511449.402	4692320.551	0
3395	7511461.720	4692321.410	0
3396	7511449.774	4692323.124	0
3397	7511443.840	4692323.970	0
3398	7511406.449	4692326.752	0
3399	7511413.215	4692328.402	0
3400	7511361.309	4692337.483	0
3401	7511385.763	4692343.498	0
3402	7511408.891	4692345.687	0
3403	7511415.525	4692346.315	0
3404	7511413.270	4692346.620	0
3405	7511362.310	4692346.913	0
3406	7511409.050	4692346.921	0
3407	7511409.070	4692347.101	0
3408	7511409.080	4692347.161	0
3409	7511386.288	4692348.444	0
3410	7511466.850	4692361.200	0
3411	7511465.095	4692361.422	0
3412	7511456.970	4692362.448	0
3413	7511448.830	4692363.770	0
3414	7511443.740	4692364.599	0
3415	7511424.057	4692365.004	0
3416	7511415.470	4692365.180	0
3417	7511411.580	4692365.250	0
3418	7511410.530	4692365.425	0
3419	7511398.760	4692367.391	0
3420	7511365.000	4692372.242	0
3421	7511367.250	4692372.382	0
